hospital,comment_th,comment_eng,score
Chulalongkorn,#พยาบาลบางคนกิริยาต่ำ! ย้ำนะคะบางคน เลือกปฏิบัติ! เอ่ยชื่อเรย พยาบาลตึกนวมิน ปฏิบัติกะคนไข้ได้ค่ตส้นตีน ตัวเรามานอน5วันไม่เคยเผลี่ยนผ้าปูเตียงไห้ซักครั้ง ก้อไม่เท่าไร แต่พอพยาบาลอีกคนจะเปลี่ยนไห้ นางรีบบอกเรยนะ ไม่ต้องๆขี้เกียดเหนื่อย! ( แถมทำหน้าไม่สบอารม ) คือ เหนื่อยก้อพอรุันะ แต่พุดต่อหน้ากุขนาดนี้ ไห้คิดไง?,"# Some nurses modal low! Repeated some discrimination! Named Ray Hospital Building Nawamintr. Follow Kot patient's heel. We had a 5 day never faced change of bed linen once probably would not care much, but other people will change jars. She immediately told her array I do not feel tired foils! (I do not bite, emotional) I was tired enough Rua do. But before making this idea strike you think?",1
Chulalongkorn,การบริการดีบรรยากาศก็ดีแต่คนไข้เยอะมากแทบทุกวัน,"Pleasant atmosphere, good service, but a lot of patients every day.",5
Chulalongkorn,แย่มากๆทั้งหมอและพยาบาลยิ่งพยาบาลด้วยไม้ต้องพูดถึงค่าคนได้อย่างเลือดเย็นไครได้กับตัวไม้รู้ว่าพยาบาลทำกับคนไข้อย่างไรคนที่ทูกผ่าตัดนั้นไม้ต้องพูดถึงเลยรักษาเหมือนหมาตัวหนึ่งเท้านั้นยาไม้ให้แล้วยังไส่ความได้เก่งมากๆๆๆหมอไม้รู้ก็ไปเชื่อมันว่าเป็นเรื่องจริง,"Very bad for both doctors and nurses, particularly nurses with not to mention the people in cold blood Christ with the wood that nurses make to patient how to Tewksbury surgery, not to mention really treated like a dog feet. the drug has already had a very good cricketers, so doctors do not know whether to believe it's true.",2
Chulalongkorn,ขอบคุณแพทย์พยาบาลที่ดูแลผู้ป่วยเป็นอย่างดีนะคะ ใช้บริการสองครั้งแล้วค่ะ,"Thanks to the doctors, nurses, patient care is very good. Use it twice",5
Chulalongkorn,เจ้าหน้าที่ห้องตรวจศัลยกรรม หน้าตาไม่ยิ้มแย้ม พูดจาไม่สุภาพกับคนไข้,"Officials examination rooms, surgery I do not smile Not polite with patients",5
Chulalongkorn,ห้องพักญาติผู้ป่วยหน้าห้องฉุกเฉินแอร์เสียเมื่อไรจะซ่อมซักที,Emergency room patients' relatives in front of the air conditioner when the repair will do.,5
Chulalongkorn,รอนานฉิบ!!,Omitted a long wait !!,1
Chulalongkorn,เคยตรวจสุขภาพรอนานมาก,Health inspectors have a very long wait,3
Chulalongkorn,หมอเก่งมากโหดมาก 555+ ใจดีด้วยครับ ตัดสินใจ เด็ดขาด แน่วแน่ !! แนะนำเลย !! ทำเรื่องเร็วมาก เด็ดขาดจริงๆ !! ผมรับประกัน !! ปล.หมอก็หล่อ พยาบาลก็น่ารักด้วยครับ ^^,"Doc Savage, very good, very generous, with 555 resolute determination decisive !! I recommend !! Made me really fast !! I guarantee !! PS. I also cast my nurse was cute ^^.",5
Chulalongkorn,ที่คลินิคส่องกล้อง ชั้น 3 ตึกผู้ป่วยในพิเศษ อย่าจะขอให้มีบัตรคิว คนไข้มารอคลินิคเปิดแต่เช้า พอเปิดเกิดความวุ่นวายมาก ต่างคนต่างแย่งกันวางคิว ห้องน้ำก็ไม่มีต้องลงไปเข้าช้ัน 1 ขึ้นลงไปมา ขอให้ทาง รพ.ปรับระบบการเข้าใช้บริการด้วยคะ,The clinical endoscopic 3rd Floor patients in particular. Do not ask to have cue cards. Patient waiting for the clinic to open in the morning. Opened a very busy People scramble cue. No need to go to the bathroom was down 1 Laminate up to come to the hospital system to access it.,3
